MARA-MATNR	MARA-MTART	MARA-YYGTYPKURZB	MARA-ZZBCODE	MARA-ZZUPDKT	GD-TEXT_DE	GD-TEXT_EN	GD-TEXT_FR	GD-TEXT_IT	GD-TEXT_NL	GD-TEXT_PT	GD-TEXT_ES	GD-TEXT_FI	GD-TEXT_SV	IV-TEXT_DE	IV-TEXT_EN	IV-TEXT_FR	IV-TEXT_IT	IV-TEXT_NL	IV-TEXT_PT	IV-TEXT_ES	IV-TEXT_FI	IV-TEXT_SV	MARA-MEINS	MARA-SPART	MARA-MATKL	MARA-LABOR	MARA-BISMT	MARA-ZZNEUMT	MARA-ZZBOSCHMAT	MARA-PRDHA	MARA-MTPOS_MARA	MARA-ZZVORZTYP	MARA-BEGRU	MARC-MMSTA	MARC-MMSTD	MARA-ZZVWERK	MARA-BRGEW	MARA-NTGEW	MARA-GEWEI	MARA-VOLUM	MARA-VOLEH	MARA-GROES	MARA-NORMT	MARA-WRKST	MARA-KZUMW	MARA-YYGEXPDAT	MARA-ILOOS	MARA-ZEINR	MARA-ZEIAR	MARA-ZEIVR	MARA-BLATT	MARA-AESZN	MARA-ZEIFO	MARA-BLANZ	MVKE-AUMNG	MVKE-LFMNG	MVKE-SCMNG	MVKE-MVGR3	MARA-ZZRCL	MVKE-SCHME	MARC-HERKL	MARC-HERKR	MARC-STAWN	MARC-MAXLZ	MARC-LZEIH	MARC-ZZLOGKL	MARA-YYGPARTCAT1	MARA-YYGPARTCAT2	MATNR_ASCO	CCODE_ASCO
EM70030254														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70030278														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70030428														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70030453														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70030487														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70030497														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70030516														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70030520														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70030533														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70030629														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70086816														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70087770														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70A10657														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70078925														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70A10285														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70086825														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70030925														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70030942														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70087792														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70030981														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70030983														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70031300														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70031639														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70031666														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70031687														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70008691														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70008702														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70008706														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70008737														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70008750														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70008754														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70008755														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70008756														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70008757														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70008793														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70008802														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70008803														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70008813														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70008814														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70008836														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70008852														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70008901														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70008942														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70008952														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70008953														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70008968														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70009030														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70009039														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70009052														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70009059														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70009067														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70009068														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70009069														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70009147														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70009149														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70009167														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70009194														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70009207														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70009211														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70009220														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70009231														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70009249														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70A10628														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70106809														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70009807														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70009929														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70010129														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70010205														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70011096														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70011210														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70011323														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70012089														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70012261														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70012856														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70012882														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70012996														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70013140														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70013392														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70086296														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70043934														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70013533														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70A10907														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70A11081														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70085019														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70077760														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70103874														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70107145														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70094651														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70031700														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70031722														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70032003														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70032128														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70032832														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70032835														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70032853														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70032859														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70032860														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70032878														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70032881														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70032884														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70032885														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70032899														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70032902														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70032958														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70032966														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70032977														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70032980														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70033016														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70033041														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70033058														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70033102														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70033110														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70033112														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70033116														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70033137														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70033177														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70033178														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70033184														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70033205														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70033361														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70033370														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70033372														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70033374														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70033375														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70033396														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70033464														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70033516														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70020754														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70020772														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70020782														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70020787														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70020791														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70020802														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70020807														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70020823														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70020867														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70020890														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70020893														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70020901														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70020915														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70020921														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70020936														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70020943														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70020945														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70020971														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70021012														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70021040														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70021061														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70021068														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70021107														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70021113														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70021129														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70021170														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70021175														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70021190														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70021204														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70021240														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70021259														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70021262														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70021273														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70021299														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70021335														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70021340														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70021345														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70021374														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70005067														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70005241														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70005254														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70048164														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70103870														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70110227														16.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-16: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
